Greenup,SHAY,,weekend,5,37,0
Greenup,SHAY,,weekend,5,57,0
Greenup,,,weekend,5,49,0
Greenup,,,weekend,6,9,0
Greenup,,,weekend,6,29,0
Greenup,,,weekend,6,49,0
Greenup,,,weekend,7,9,0
Greenup,,,weekend,7,29,0
Greenup,,,weekend,7,49,0
Greenup,,,weekend,8,9,0
Greenup,,,weekend,8,29,0
Greenup,,,weekend,8,49,0
Greenup,,,weekend,9,9,0
Greenup,,,weekend,9,29,0
Greenup,,,weekend,9,49,0
Greenup,,,weekend,10,9,0
Greenup,,,weekend,10,29,0
Greenup,,,weekend,10,49,0
Greenup,,,weekend,11,9,0
Greenup,,,weekend,11,29,0
Greenup,,,weekend,11,49,0
Greenup,,,weekend,12,9,0
Greenup,,,weekend,12,29,0
Greenup,,,weekend,12,49,0
Greenup,,,weekend,13,9,0
Greenup,,,weekend,13,29,0
Greenup,,,weekend,13,49,0
Greenup,,,weekend,14,9,0
Greenup,,,weekend,14,29,0
Greenup,,,weekend,14,49,0
Greenup,,,weekend,15,9,0
Greenup,,,weekend,15,29,0
Greenup,,,weekend,15,49,0
Greenup,,,weekend,16,9,0
Greenup,,,weekend,16,29,0
Greenup,,,weekend,16,49,0
Greenup,,,weekend,17,9,0
Greenup,,,weekend,17,29,0
Greenup,,,weekend,17,49,0
Greenup,,,weekend,18,9,0
Greenup,,,weekend,18,29,0
Greenup,,,weekend,18,49,0
Greendown,UCTY,,weekend,5,55,0
Greendown,UCTY,,weekend,6,15,0
Greendown,UCTY,,weekend,6,35,0
Greendown,,,weekend,5,56,0
Greendown,,,weekend,6,16,0
Greendown,,,weekend,6,36,0
Greendown,,,weekend,6,56,0
Greendown,,,weekend,7,16,0
Greendown,,,weekend,7,36,0
Greendown,,,weekend,7,56,0
Greendown,,,weekend,8,16,0
Greendown,,,weekend,8,36,0
Greendown,,,weekend,8,56,0
Greendown,,,weekend,9,16,0
Greendown,,,weekend,9,36,0
Greendown,,,weekend,9,56,0
Greendown,,,weekend,10,16,0
Greendown,,,weekend,10,36,0
Greendown,,,weekend,10,56,0
Greendown,,,weekend,11,16,0
Greendown,,,weekend,11,36,0
Greendown,,,weekend,11,56,0
Greendown,,,weekend,12,16,0
Greendown,,,weekend,12,36,0
Greendown,,,weekend,12,56,0
Greendown,,,weekend,13,16,0
Greendown,,,weekend,13,36,0
Greendown,,,weekend,13,56,0
Greendown,,,weekend,14,16,0
Greendown,,,weekend,14,36,0
Greendown,,,weekend,14,56,0
Greendown,,,weekend,15,16,0
Greendown,,,weekend,15,36,0
Greendown,,,weekend,15,56,0
Greendown,,,weekend,16,16,0
Greendown,,,weekend,16,36,0
Greendown,,,weekend,16,56,0
Greendown,,,weekend,17,16,0
Greendown,,,weekend,17,36,0
Greendown,,,weekend,17,56,0
Blueup,,,weekend,5,38,0
Blueup,,,weekend,5,58,0
Blueup,,,weekend,6,18,0
Blueup,,,weekend,6,38,0
Blueup,,,weekend,6,58,0
Blueup,,,weekend,7,18,0
Blueup,,,weekend,7,38,0
Blueup,,,weekend,7,58,0
Blueup,,,weekend,8,18,0
Blueup,,,weekend,8,38,0
Blueup,,,weekend,8,58,0
Blueup,,,weekend,9,18,0
Blueup,,,weekend,9,38,0
Blueup,,,weekend,9,58,0
Blueup,,,weekend,10,18,0
Blueup,,,weekend,10,38,0
Blueup,,,weekend,10,58,0
Blueup,,,weekend,11,18,0
Blueup,,,weekend,11,38,0
Blueup,,,weekend,11,58,0
Blueup,,,weekend,12,18,0
Blueup,,,weekend,12,38,0
Blueup,,,weekend,12,58,0
Blueup,,,weekend,13,18,0
Blueup,,,weekend,13,38,0
Blueup,,,weekend,13,58,0
Blueup,,,weekend,14,18,0
Blueup,,,weekend,14,38,0
Blueup,,,weekend,14,58,0
Blueup,,,weekend,15,18,0
Blueup,,,weekend,15,38,0
Blueup,,,weekend,15,58,0
Blueup,,,weekend,16,18,0
Blueup,,,weekend,16,38,0
Blueup,,,weekend,16,58,0
Blueup,,,weekend,17,18,0
Blueup,,,weekend,17,38,0
Blueup,,,weekend,17,58,0
Blueup,,,weekend,18,18,0
Blueup,,,weekend,18,38,0
Blueup,,,weekend,18,58,0
Blueup,,,weekend,19,18,0
Blueup,,,weekend,19,38,0
Blueup,,,weekend,19,59,0
Blueup,,,weekend,20,19,0
Blueup,,,weekend,20,39,0
Blueup,,,weekend,20,59,0
Blueup,,,weekend,21,19,0
Blueup,,,weekend,21,43,0
Blueup,,,weekend,22,3,0
Blueup,,,weekend,22,23,0
Blueup,,,weekend,22,43,0
Blueup,,,weekend,23,3,0
Blueup,,,weekend,23,23,0
Blueup,,,weekend,23,43,0
Blueup,,,weekend,0,3,0
Blueup,,BAYF,weekend,0,54,0
Bluedown,,,weekend,6,7,0
Bluedown,,,weekend,6,27,0
Bluedown,,,weekend,6,47,0
Bluedown,,,weekend,7,7,0
Bluedown,,,weekend,7,27,0
Bluedown,,,weekend,7,47,0
Bluedown,,,weekend,8,7,0
Bluedown,,,weekend,8,27,0
Bluedown,,,weekend,8,47,0
Bluedown,,,weekend,9,7,0
Bluedown,,,weekend,9,27,0
Bluedown,,,weekend,9,47,0
Bluedown,,,weekend,10,7,0
Bluedown,,,weekend,10,27,0
Bluedown,,,weekend,10,47,0
Bluedown,,,weekend,11,7,0
Bluedown,,,weekend,11,27,0
Bluedown,,,weekend,11,47,0
Bluedown,,,weekend,12,7,0
Bluedown,,,weekend,12,27,0
Bluedown,,,weekend,12,47,0
Bluedown,,,weekend,13,7,0
Bluedown,,,weekend,13,27,0
Bluedown,,,weekend,13,47,0
Bluedown,,,weekend,14,7,0
Bluedown,,,weekend,14,27,0
Bluedown,,,weekend,14,47,0
Bluedown,,,weekend,15,7,0
Bluedown,,,weekend,15,27,0
Bluedown,,,weekend,15,47,0
Bluedown,,,weekend,16,7,0
Bluedown,,,weekend,16,27,0
Bluedown,,,weekend,16,47,0
Bluedown,,,weekend,17,7,0
Bluedown,,,weekend,17,27,0
Bluedown,,,weekend,17,47,0
Bluedown,,,weekend,18,7,0
Bluedown,,,weekend,18,27,0
Bluedown,,,weekend,18,47,0
Bluedown,,,weekend,19,7,0
Bluedown,,,weekend,19,27,0
Bluedown,,,weekend,19,47,0
Bluedown,,,weekend,19,55,0
Bluedown,,,weekend,20,15,0
Bluedown,,,weekend,20,35,0
Bluedown,,,weekend,20,55,0
Bluedown,,,weekend,21,15,0
Bluedown,,,weekend,21,36,0
Bluedown,,,weekend,21,56,0
Bluedown,,,weekend,22,16,0
Bluedown,,,weekend,22,36,0
Bluedown,,,weekend,22,55,0
Bluedown,,,weekend,23,16,0
Bluedown,,,weekend,23,35,0
Bluedown,,,weekend,23,55,0
Bluedown,,,weekend,0,16,0
Bluedown,,BAYF,weekend,1,15,0
Redup,,,weekend,5,54,0
Redup,,,weekend,6,14,0
Redup,,,weekend,6,34,0
Redup,,,weekend,6,54,0
Redup,,,weekend,7,14,0
Redup,,,weekend,7,34,0
Redup,,,weekend,7,54,0
Redup,,,weekend,8,14,0
Redup,,,weekend,8,34,0
Redup,,,weekend,8,54,0
Redup,,,weekend,9,14,0
Redup,,,weekend,9,34,0
Redup,,,weekend,9,54,0
Redup,,,weekend,10,14,0
Redup,,,weekend,10,34,0
Redup,,,weekend,10,54,0
Redup,,,weekend,11,14,0
Redup,,,weekend,11,34,0
Redup,,,weekend,11,54,0
Redup,,,weekend,12,14,0
Redup,,,weekend,12,34,0
Redup,,,weekend,12,54,0
Redup,,,weekend,13,14,0
Redup,,,weekend,13,34,0
Redup,,,weekend,13,54,0
Redup,,,weekend,14,14,0
Redup,,,weekend,14,34,0
Redup,,,weekend,14,54,0
Redup,,,weekend,15,14,0
Redup,,,weekend,15,34,0
Redup,,,weekend,15,54,0
Redup,,,weekend,16,14,0
Redup,,,weekend,16,34,0
Redup,,,weekend,16,54,0
Redup,,,weekend,17,14,0
Redup,,,weekend,17,34,0
Redup,,,weekend,17,54,0
Redup,,,weekend,18,14,0
Redup,,,weekend,18,34,0
Redup,,,weekend,18,54,0
Redup,,,weekend,19,14,0
Redup,,,weekend,19,36,0
Reddown,,,weekend,7,12,0
Reddown,,,weekend,7,32,0
Reddown,,,weekend,7,52,0
Reddown,,,weekend,8,12,0
Reddown,,,weekend,8,32,0
Reddown,,,weekend,8,52,0
Reddown,,,weekend,9,12,0
Reddown,,,weekend,9,32,0
Reddown,,,weekend,9,52,0
Reddown,,,weekend,10,12,0
Reddown,,,weekend,10,32,0
Reddown,,,weekend,10,52,0
Reddown,,,weekend,11,12,0
Reddown,,,weekend,11,32,0
Reddown,,,weekend,11,52,0
Reddown,,,weekend,12,12,0
Reddown,,,weekend,12,32,0
Reddown,,,weekend,12,52,0
Reddown,,,weekend,13,12,0
Reddown,,,weekend,13,32,0
Reddown,,,weekend,13,52,0
Reddown,,,weekend,14,12,0
Reddown,,,weekend,14,32,0
Reddown,,,weekend,14,52,0
Reddown,,,weekend,15,12,0
Reddown,,,weekend,15,32,0
Reddown,,,weekend,15,52,0
Reddown,,,weekend,16,12,0
Reddown,,,weekend,16,32,0
Reddown,,,weekend,16,52,0
Reddown,,,weekend,17,12,0
Reddown,,,weekend,17,32,0
Reddown,,,weekend,17,52,0
Reddown,,,weekend,18,12,0
Reddown,,,weekend,18,32,0
Reddown,,,weekend,18,52,0
Reddown,,,weekend,19,12,0
Reddown,,,weekend,19,32,0
Reddown,,,weekend,19,52,0
Reddown,,,weekend,20,12,0
Reddown,,,weekend,20,32,0
Reddown,,,weekend,20,52,0
Greenup,SHAY,,weekday,4,37,0
Greenup,SHAY,,weekday,4,57,0
Greenup,,,weekday,4,49,0
Greenup,,,weekday,5,9,0
Greenup,,,weekday,5,29,0
Greenup,,,weekday,5,49,0
Greenup,,,weekday,6,9,0
Greenup,,,weekday,6,29,0
Greenup,,,weekday,6,49,0
Greenup,,,weekday,7,9,0
Greenup,,,weekday,7,29,0
Greenup,,,weekday,7,49,0
Greenup,,,weekday,8,9,0
Greenup,,,weekday,8,29,0
Greenup,,,weekday,8,49,0
Greenup,,,weekday,9,9,0
Greenup,,,weekday,9,29,0
Greenup,,,weekday,9,49,0
Greenup,,,weekday,10,9,0
Greenup,,,weekday,10,29,0
Greenup,,,weekday,10,49,0
Greenup,,,weekday,11,9,0
Greenup,,,weekday,11,29,0
Greenup,,,weekday,11,49,0
Greenup,,,weekday,12,9,0
Greenup,,,weekday,12,29,0
Greenup,,,weekday,12,49,0
Greenup,,,weekday,13,9,0
Greenup,,,weekday,13,29,0
Greenup,,,weekday,13,49,0
Greenup,,,weekday,14,9,0
Greenup,,,weekday,14,29,0
Greenup,,,weekday,14,49,0
Greenup,,,weekday,15,9,0
Greenup,,,weekday,15,29,0
Greenup,,,weekday,15,49,0
Greenup,,,weekday,16,9,0
Greenup,,,weekday,16,29,0
Greenup,,,weekday,16,49,0
Greenup,,,weekday,17,9,0
Greenup,,,weekday,17,29,0
Greenup,,,weekday,17,49,0
Greenup,,,weekday,18,9,0
Greenup,,,weekday,18,29,0
Greenup,,,weekday,18,49,0
Greendown,UCTY,,weekday,4,55,0
Greendown,UCTY,,weekday,5,15,0
Greendown,,,weekday,4,56,0
Greendown,,,weekday,5,16,0
Greendown,,,weekday,5,36,0
Greendown,,,weekday,5,56,0
Greendown,,,weekday,6,16,0
Greendown,,,weekday,6,36,0
Greendown,,,weekday,6,56,0
Greendown,,,weekday,7,16,0
Greendown,,,weekday,7,36,0
Greendown,,,weekday,7,56,0
Greendown,,,weekday,8,16,0
Greendown,,,weekday,8,36,0
Greendown,,,weekday,8,56,0
Greendown,,,weekday,9,16,0
Greendown,,,weekday,9,36,0
Greendown,,,weekday,9,56,0
Greendown,,,weekday,10,16,0
Greendown,,,weekday,10,36,0
Greendown,,,weekday,10,56,0
Greendown,,,weekday,11,16,0
Greendown,,,weekday,11,36,0
Greendown,,,weekday,11,56,0
Greendown,,,weekday,12,16,0
Greendown,,,weekday,12,36,0
Greendown,,,weekday,12,56,0
Greendown,,,weekday,13,16,0
Greendown,,,weekday,13,36,0
Greendown,,,weekday,13,56,0
Greendown,,,weekday,14,16,0
Greendown,,,weekday,14,36,0
Greendown,,,weekday,14,56,0
Greendown,,,weekday,15,16,0
Greendown,,,weekday,15,36,0
Greendown,,,weekday,15,56,0
Greendown,,,weekday,16,16,0
Greendown,,,weekday,16,36,0
Greendown,,,weekday,16,56,0
Greendown,,,weekday,17,16,0
Greendown,,,weekday,17,36,0
Greendown,,,weekday,17,56,0
Greendown,,,weekday,18,16,0
Greendown,,,weekday,18,36,0
Greendown,,,weekday,18,56,0
Greendown,,,weekday,19,16,0
Greendown,,,weekday,19,36,0
Blueup,,,weekday,4,38,0
Blueup,,,weekday,4,58,0
Blueup,,,weekday,5,18,0
Blueup,,,weekday,5,38,0
Blueup,,,weekday,5,58,0
Blueup,,,weekday,6,18,0
Blueup,,,weekday,6,38,0
Blueup,,,weekday,6,58,0
Blueup,,,weekday,7,18,0
Blueup,,,weekday,7,38,0
Blueup,,,weekday,7,58,0
Blueup,,,weekday,8,18,0
Blueup,,,weekday,8,38,0
Blueup,,,weekday,8,58,0
Blueup,,,weekday,9,18,0
Blueup,,,weekday,9,38,0
Blueup,,,weekday,9,58,0
Blueup,,,weekday,10,18,0
Blueup,,,weekday,10,38,0
Blueup,,,weekday,10,58,0
Blueup,,,weekday,11,18,0
Blueup,,,weekday,11,38,0
Blueup,,,weekday,11,58,0
Blueup,,,weekday,12,18,0
Blueup,,,weekday,12,38,0
Blueup,,,weekday,12,58,0
Blueup,,,weekday,13,18,0
Blueup,,,weekday,13,38,0
Blueup,,,weekday,13,58,0
Blueup,,,weekday,14,18,0
Blueup,,,weekday,14,38,0
Blueup,,,weekday,14,58,0
Blueup,,,weekday,15,18,0
Blueup,,,weekday,15,38,0
Blueup,,,weekday,15,58,0
Blueup,,,weekday,16,18,0
Blueup,,,weekday,16,38,0
Blueup,,,weekday,16,58,0
Blueup,,,weekday,17,18,0
Blueup,,,weekday,17,38,0
Blueup,,,weekday,17,58,0
Blueup,,,weekday,18,18,0
Blueup,,,weekday,18,38,0
Blueup,,,weekday,18,58,0
Blueup,,,weekday,19,18,0
Blueup,,,weekday,19,38,0
Blueup,,,weekday,19,59,0
Blueup,,,weekday,20,19,0
Blueup,,,weekday,20,39,0
Blueup,,,weekday,20,59,0
Blueup,,,weekday,21,19,0
Blueup,,,weekday,21,43,0
Blueup,,,weekday,22,3,0
Blueup,,,weekday,22,23,0
Blueup,,,weekday,22,43,0
Blueup,,,weekday,23,3,0
Blueup,,,weekday,23,23,0
Blueup,,,weekday,23,43,0
Blueup,,,weekday,0,3,0
Bluedown,,,weekday,5,7,0
Bluedown,,,weekday,5,27,0
Bluedown,,,weekday,5,47,0
Bluedown,,,weekday,6,7,0
Bluedown,,,weekday,6,27,0
Bluedown,,,weekday,6,47,0
Bluedown,,,weekday,7,7,0
Bluedown,,,weekday,7,27,0
Bluedown,,,weekday,7,47,0
Bluedown,,,weekday,8,7,0
Bluedown,,,weekday,8,27,0
Bluedown,,,weekday,8,47,0
Bluedown,,,weekday,9,7,0
Bluedown,,,weekday,9,27,0
Bluedown,,,weekday,9,47,0
Bluedown,,,weekday,10,7,0
Bluedown,,,weekday,10,27,0
Bluedown,,,weekday,10,47,0
Bluedown,,,weekday,11,7,0
Bluedown,,,weekday,11,27,0
Bluedown,,,weekday,11,47,0
Bluedown,,,weekday,12,7,0
Bluedown,,,weekday,12,27,0
Bluedown,,,weekday,12,47,0
Bluedown,,,weekday,13,7,0
Bluedown,,,weekday,13,27,0
Bluedown,,,weekday,13,47,0
Bluedown,,,weekday,14,7,0
Bluedown,,,weekday,14,27,0
Bluedown,,,weekday,14,47,0
Bluedown,,,weekday,15,7,0
Bluedown,,,weekday,15,27,0
Bluedown,,,weekday,15,47,0
Bluedown,,,weekday,16,7,0
Bluedown,,,weekday,16,27,0
Bluedown,,,weekday,16,47,0
Bluedown,,,weekday,17,7,0
Bluedown,,,weekday,17,27,0
Bluedown,,,weekday,17,47,0
Bluedown,,,weekday,18,7,0
Bluedown,,,weekday,18,27,0
Bluedown,,,weekday,18,47,0
Bluedown,,,weekday,19,7,0
Bluedown,,,weekday,19,27,0
Bluedown,,,weekday,19,47,0
Bluedown,,,weekday,19,55,0
Bluedown,,,weekday,20,15,0
Bluedown,,,weekday,20,35,0
Bluedown,,,weekday,20,55,0
Bluedown,,,weekday,21,15,0
Bluedown,,,weekday,21,36,0
Bluedown,,,weekday,21,56,0
Bluedown,,,weekday,22,16,0
Bluedown,,,weekday,22,36,0
Bluedown,,,weekday,22,55,0
Bluedown,,,weekday,23,16,0
Bluedown,,,weekday,23,35,0
Bluedown,,,weekday,23,55,0
Bluedown,,,weekday,0,16,0
Redup,,,weekday,4,54,0
Redup,,,weekday,5,14,0
Redup,,,weekday,5,34,0
Redup,,,weekday,5,54,0
Redup,,,weekday,6,14,0
Redup,,,weekday,6,34,0
Redup,,,weekday,6,54,0
Redup,,,weekday,7,14,0
Redup,,,weekday,7,34,0
Redup,,,weekday,7,54,0
Redup,,,weekday,8,14,0
Redup,,,weekday,8,34,0
Redup,,,weekday,8,54,0
Redup,,,weekday,9,14,0
Redup,,,weekday,9,34,0
Redup,,,weekday,9,54,0
Redup,,,weekday,10,14,0
Redup,,,weekday,10,34,0
Redup,,,weekday,10,54,0
Redup,,,weekday,11,14,0
Redup,,,weekday,11,34,0
Redup,,,weekday,11,54,0
Redup,,,weekday,12,14,0
Redup,,,weekday,12,34,0
Redup,,,weekday,12,54,0
Redup,,,weekday,13,14,0
Redup,,,weekday,13,34,0
Redup,,,weekday,13,54,0
Redup,,,weekday,14,14,0
Redup,,,weekday,14,34,0
Redup,,,weekday,14,54,0
Redup,,,weekday,15,14,0
Redup,,,weekday,15,34,0
Redup,,,weekday,15,54,0
Redup,,,weekday,16,14,0
Redup,,,weekday,16,34,0
Redup,,,weekday,16,54,0
Redup,,,weekday,17,14,0
Redup,,,weekday,17,34,0
Redup,,,weekday,17,54,0
Redup,,,weekday,18,14,0
Redup,,,weekday,18,34,0
Redup,,,weekday,18,54,0
Redup,,,weekday,19,14,0
Redup,,,weekday,19,36,0
Reddown,,,weekday,6,12,0
Reddown,,,weekday,6,32,0
Reddown,,,weekday,6,52,0
Reddown,,,weekday,7,12,0
Reddown,,,weekday,7,32,0
Reddown,,,weekday,7,52,0
Reddown,,,weekday,8,12,0
Reddown,,,weekday,8,32,0
Reddown,,,weekday,8,52,0
Reddown,,,weekday,9,12,0
Reddown,,,weekday,9,32,0
Reddown,,,weekday,9,52,0
Reddown,,,weekday,10,12,0
Reddown,,,weekday,10,32,0
Reddown,,,weekday,10,52,0
Reddown,,,weekday,11,12,0
Reddown,,,weekday,11,32,0
Reddown,,,weekday,11,52,0
Reddown,,,weekday,12,12,0
Reddown,,,weekday,12,32,0
Reddown,,,weekday,12,52,0
Reddown,,,weekday,13,12,0
Reddown,,,weekday,13,32,0
Reddown,,,weekday,13,52,0
Reddown,,,weekday,14,12,0
Reddown,,,weekday,14,32,0
Reddown,,,weekday,14,52,0
Reddown,,,weekday,15,12,0
Reddown,,,weekday,15,32,0
Reddown,,,weekday,15,52,0
Reddown,,,weekday,16,12,0
Reddown,,,weekday,16,32,0
Reddown,,,weekday,16,52,0
Reddown,,,weekday,17,12,0
Reddown,,,weekday,17,32,0
Reddown,,,weekday,17,52,0
Reddown,,,weekday,18,12,0
Reddown,,,weekday,18,32,0
Reddown,,,weekday,18,52,0
Reddown,,,weekday,19,12,0
Reddown,,,weekday,19,32,0
Reddown,,,weekday,19,52,0
Reddown,,,weekday,20,12,0
Reddown,,,weekday,20,32,0
Reddown,,,weekday,20,52,0
Yellowup,CONC,SFIA,weekend,5,35,0
Yellowup,CONC,SFIA,weekend,5,55,0
Yellowup,,SFIA,weekend,5,48,0
Yellowup,,SFIA,weekend,6,8,0
Yellowup,,SFIA,weekend,6,28,0
Yellowup,,SFIA,weekend,6,48,0
Yellowup,,SFIA,weekend,7,8,0
Yellowup,,SFIA,weekend,7,28,0
Yellowup,,SFIA,weekend,7,48,0
Yellowup,,SFIA,weekend,8,8,0
Yellowup,,SFIA,weekend,8,28,0
Yellowup,,SFIA,weekend,8,48,0
Yellowup,,SFIA,weekend,9,8,0
Yellowup,,SFIA,weekend,9,28,0
Yellowup,,SFIA,weekend,9,48,0
Yellowup,,SFIA,weekend,10,8,0
Yellowup,,SFIA,weekend,10,28,0
Yellowup,,SFIA,weekend,10,48,0
Yellowup,,SFIA,weekend,11,8,0
Yellowup,,SFIA,weekend,11,28,0
Yellowup,,SFIA,weekend,11,48,0
Yellowup,,SFIA,weekend,12,8,0
Yellowup,,SFIA,weekend,12,28,0
Yellowup,,SFIA,weekend,12,48,0
Yellowup,,SFIA,weekend,13,8,0
Yellowup,,SFIA,weekend,13,28,0
Yellowup,,SFIA,weekend,13,48,0
Yellowup,,SFIA,weekend,14,8,0
Yellowup,,SFIA,weekend,14,28,0
Yellowup,,SFIA,weekend,14,48,0
Yellowup,,SFIA,weekend,15,8,0
